book,episode,plant_index,fact,plant_in_act,payoff_in_act,bridging_language,plant_landed,plant_keyword_hits,payoff_class,payoff_overlap,payoff_common_tokens,best_matching_sentence,arc_plan_path,spoken_script_path
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-2,1,"The Aqsa mosque is the Templars' headquarters, renamed by the Franks as the Temple of Solomon.",2,6,Remember the place the Franks had turned into the Temple of Solomon — Nur al-Din is now carving a pulpit for that same sanctuary.,True,5/8,exact,1.0,10,Remember the place the Franks had turned into the Temple of Solomon — Nur al-Din is now carving a pulpit for that same sanctuary.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-2/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-2,2,Outremer cannot rely on its own strength alone.,2,4,The truth Jerusalem had already learned — that it could not save itself — was now about to be tested on the largest possible scale.,True,5/5,exact,1.0,10,The truth Jerusalem had already learned — that it could not save itself — was now about to be tested on the largest possible scale.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-2/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-2,3,Damascus once chose alliance with Jerusalem against Zangi and offered tribute and Banyas for help.,3,4,The city that had once paid the Franks to protect it was now the city they had decided to attack.,True,11/11,exact,1.0,7,The city that had once paid the Franks to protect it was now the city they had decided to attack.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-2/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-2,4,Zangi installs Ayyub ibn Shadi at Baalbek.,3,6,"That name, almost incidental earlier — Ayyub ibn Shadi — returns now through his son, Yusuf ibn Ayyub.",True,4/5,exact,1.0,8,"That name, almost incidental earlier — Ayyub ibn Shadi — returns now through his son, Yusuf ibn Ayyub.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-2/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-2,5,The Military Orders provide one of the few trained standing forces in the Latin East.,2,4,This was exactly the kind of catastrophe the Templars had been created for.,True,6/8,exact,1.0,5,This was exactly the kind of catastrophe the Templars had been created for.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-2/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-2,6,"Nur al-Din repeatedly chooses leverage and buffers over reckless conquest, even after major victories.",5,6,"As at Antioch before, he wins heavily — and still does not lunge for everything at once.",True,4/9,exact,1.0,6,"As at Antioch before, he wins heavily — and still does not lunge for everything at once.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-2/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-3,1,"Saladin's earliest posture in Syria is that of servant and guardian to al-Salih, not open usurper.",1,7,"Remember how he first entered Syria claiming not to seize a kingdom but to protect one. In Jerusalem, at last, he could make that pose look like destiny.",True,7/9,exact,0.533,8,Remember how he first entered Syria claiming not to seize a kingdom but to protect one.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-3,2,"Baldwin's numb right arm is discovered in the childhood game, and he learns to ride by controlling the horse with his knees.",2,3,The boy who could not feel pain in his own arm was now the king who could still ride out and hit back.,True,7/11,exact,1.0,5,The boy who could not feel pain in his own arm was now the king who could still ride out and hit back.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-3,3,"Reynald of Chatillon returns from captivity, marries into Transjordan, and reenters politics as lord of Kerak and Montreal.",2,6,"The man who kept turning border war into personal provocation was now standing in Saladin's tent, and this time there would be no ransom.",True,8/11,exact,1.0,10,"The man who kept turning border war into personal provocation was now standing in Saladin’s tent, and this time there would be no ransom.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-3,4,"At Jacob's Ford, Saladin learns again that crossings, supply, and timing matter more than chivalric display.",3,6,"What mattered at Jacob's Ford mattered even more at Hattin: control the ground, control the water, and you control the battle.",True,8/11,exact,1.0,9,"And what mattered at Jacob’s Ford mattered even more at Hattin: control the ground, control the water, and you control the battle.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-3,5,The Red Sea raid makes Reynald's name synonymous in Muslim memory with sacrilege and outrage.,4,6,"Saladin was not facing just another captive lord. He was facing the name that had been linked, for years, with the desecration of holy routes.",True,7/9,semantic,0.636,7,"He was facing the man whose name had been linked for years with desecration, outrage, broken truces, and the violation of holy routes.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-3,6,"At Harran, the possibility is raised that if Saladin dies then, history will remember him as a conqueror of Muslims more than a champion against the Franks.",5,7,"At Harran, the verdict on Saladin was still unwritten. Jerusalem would write it.",True,10/12,exact,0.667,4,"At Harran, the verdict on Saladin was still unwritten.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-3,7,"Guy marches beneath the True Cross, the kingdom's supreme field symbol.",5,6,The relic that had gone out to sanctify the army would come back upside down on a Muslim lance.,True,6/8,semantic,0.889,8,"The relic that had gone out to sanctify the army came back upside down on a Muslim lance, carried to Damascus.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-3/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-4,1,The True Cross lost at Hattin becomes the emblem of what this crusade is supposed to recover,1,6,"Remember the object Audita Tremendi singled out at the very start—the True Cross. Even after Acre, Arsuf, and Jaffa, it was still not coming back.",True,7/9,exact,0.571,8,"Remember the object Audita Tremendi singled out at the very start, the True Cross.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-4,2,Tyre's survival under Conrad of Montferrat,2,6,The man who saved Tyre after Hattin had never stopped shaping this war—and now the whole kingdom was swinging toward him.,True,3/4,exact,1.0,10,"The man who saved Tyre after Hattin had never stopped shaping this war, and now the whole kingdom was swinging toward him.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-4,3,"The crusade is being built for the sea: ships, stores, discipline aboard ship, and the costly decision to go by water",1,5,This was the campaign Richard had prepared for from the start—a crusade that lived or died by the coast and by the ships shadowing it.,True,10/10,semantic,0.4,4,A crusade that would live or die by the coast and by the ships shadowing it.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-4,4,"Henry and Philip vow together at Gisors, but neither trusts the other enough to leave home first",1,4,"That old suspicion from Gisors never really left the crusade; Acre had fallen, but Philip still did not want Richard alone with time and advantage.",True,9/10,semantic,0.571,8,"Acre had fallen, yet Philip still did not want Richard alone with time and advantage.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-4,5,Frederick Barbarossa looks like the one ruler who has truly translated crusading intent into action,1,3,And the ruler who seemed most certain to reach the Holy Land did not fall in battle at all—he vanished in a river.,True,8/10,exact,0.8,8,And the ruler who seemed most certain to reach the Holy Land did not fall in battle at all.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-4,6,"Saladin releases Guy of Lusignan in 1188, a decision whose motives are unclear",2,3,"The captive king Saladin had chosen to let go was now the man outside Acre, creating the crisis he most needed to avoid.",True,5/7,semantic,0.7,7,The captive king Saladin had chosen to let go was now the man about to create the crisis he most needed to avoid.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-4,7,"Richard takes the cross in a thunderclap without consulting Henry II, opening a conflict between crusader glory and dynastic duty",1,6,The choice that made Richard a crusading legend had always carried a price: every month in Palestine meant another month his kingdom was left behind.,True,11/12,exact,0.5,8,The choice that made Richard a crusading legend had always carried a price.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-4/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-5,1,Crusading cannot simply be commanded from above,1,8,"Remember Innocent's discovery at the very start: holy war could be organized from Rome, taxed from Rome, preached from Rome—but not fully controlled from Rome.",True,4/5,exact,0.636,7,"Holy war could be organized from Rome, taxed from Rome, preached from Rome, but not fully controlled from Rome.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-5,2,"Acre is not just a fortress but a trading world—crowded, wealthy, multilingual, and indispensable",2,8,"This was the same Acre James knew: filthy sea, busy harbor, merchant quarters, seventy churches—and now the last doorway between Outremer and the West.",True,5/8,weak,0.267,4,This was the same Acre James knew.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-5,3,Egypt is treated as the real key to Jerusalem,2,3,"The logic hardened into doctrine: if you could not take Jerusalem directly, you broke the power that fed it—Egypt.",True,4/4,semantic,0.444,4,"If Jerusalem could not be reached directly, strike Egypt, the source of the power that held it.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-5,4,"The Nile, its canals, and its flood can destroy a crusade as surely as any army",3,5,"The old warning from the Fifth Crusade was still there in the landscape, waiting for Louis on the same river.",True,4/7,exact,1.0,8,"The old warning from the Fifth Crusade was still there in the landscape, waiting for Louis on the same river.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-5,5,Expectation of a 'great king from the West' encourages delay and bad decisions,3,7,"Again and again they waited for the western savior—Frederick, then Louis, then Edward—and again and again the timing broke against them.",True,4/7,semantic,0.455,5,Again and again the timing broke against them.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-5,6,The Military Orders are the year-round backbone of survival,2,7,The same Orders that had held the line were now being reduced one fortress at a time.,True,5/6,exact,1.0,7,The same Orders that had held the line were now being reduced one fortress at a time.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-5,7,The mamluks first appear as elite soldiers inside someone else's regime,5,6,Those hard professionals under Ayyubid banners were about to become rulers in their own right.,True,7/9,weak,0.222,2,"For the moment, they were still fighting under Ayyubid banners.",.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_script.json
the-crusades-an-authoritative-history,the-crusades-an-authoritative-history-episode-5,8,"Baybars's strength lies in speed, intelligence, and method—not just battlefield courage",6,7,"This was Baybars's system at work: sealed orders, spies, courier lines, siege engines, and no wasted motion.",True,6/8,weak,0.25,3,This was Baybars's system at work.,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-crusades-an-authoritative-history/the-crusades-an-authoritative-history-episode-5/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-1,1,Abdülhamid is left on the throne after 1908 because he is still revered as sultan and caliph,2,3,"Remember: they restored the constitution, but they did not remove the man who had buried it.",True,7/7,exact,1.0,5,"Remember: they restored the constitution, but they did not remove the man who had buried it.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-1,2,"The revolutionary promise of ""Justice, Equality, and Fraternity"" and a shared Ottoman patriotism",2,3,"Those banners had promised brotherhood. In Adana, that promise was burning with the houses.",True,8/8,exact,0.5,4,Those banners had promised brotherhood.,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-1,3,Enver learns in Libya that Islam can mobilize people across language and tribal divisions,4,7,Enver had tested this idea in Libya years earlier: that faith could do what administration and language could not.,True,7/9,exact,1.0,9,Enver had tested this idea in Libya years earlier: that faith could do what administration and language could not.,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-1,4,Edirne becomes the symbolic line the Unionists insist must be saved,4,4,The city they said must never be surrendered would become the city that remade Enver's reputation.,True,5/7,exact,1.0,8,The city they said must never be surrendered would become the city that remade Enver's reputation.,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-1,5,"Ordinary people fund the dreadnoughts Sultan Osman and Reşadiye, even schoolchildren and small donors hammering nails into fundraising blocks",5,6,These were not just warships. They were ships the public believed it had bought with its own hands.,True,13/15,exact,0.714,5,They were ships the public believed it had bought with its own hands.,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-1,6,"The spring of 1914 feels modern and hopeful—cars, flight, reopened trade, construction, a French loan",5,7,"Just months after Istanbul was applauding airplanes and traffic jams, it was listening for the conscription drums.",True,9/11,exact,1.0,9,"Just months after Istanbul was applauding airplanes and traffic jams, it was listening for the conscription drums.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-1,7,The empire keeps searching for any great-power guarantee of survival,5,6,What they wanted was protection. What every power offered instead was a price.,True,5/7,exact,0.714,5,What every power offered instead was a price.,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-1,8,The secret alliance with Germany does not mean the Ottomans want immediate war,6,7,"Even after signing with Berlin, they were still trying not to cross the line.",True,7/7,exact,1.0,6,"Even after signing with Berlin, they were still trying not to cross the line.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-1/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-2,1,The old battleship Messoudieh is sunk in December by a British submarine.,3,6,Remember the ship the British sent to the bottom months earlier? Its salvaged guns were waiting for them now as the Messoudieh Battery.,True,6/6,semantic,0.538,7,Remember the ship the British had sent to the bottom months earlier?,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-2,2,The opening Basra campaign is won 'at comparatively little' cost and creates a 'dangerous illusion.',2,6,That illusion of an easy Ottoman war did not stay in Mesopotamia; it sailed with the fleet to the Dardanelles.,True,6/9,exact,0.625,5,And that illusion of an easy Ottoman war did not stay in Mesopotamia.,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-2,3,British officials hide the Basra expedition because they fear Muslim unrest if Indian soldiers are seen openly attacking the sultan's lands.,2,5,The fear that had haunted British planners from the start—that religion might turn the war—was now being tested in the canal zone and around Basra.,True,14/16,semantic,0.909,10,"But before it did, the war widened down the sea road toward Aden and across the canal zone, because the fear that had haunted British planners from the start, that religion might turn the war, was now being tested on multiple frontiers.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-2,4,"Enver orders the Third Army forward with 'no tents, no bedding, half rations' because 'the supply base' is supposedly in front of them.",4,4,The supply base was not in front of them. The mountains were.,True,12/16,exact,0.8,4,"His phrase was stark: the supply base, he said, was in front of them.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-2,5,Dogs are chained along the canal's east bank because aircraft will be useless in a night attack.,5,5,"Then, in the silence before dawn, the first alarm was not an aircraft or a lookout. It was the dogs.",True,11/11,exact,0.857,6,"Then, in the silence before dawn, the first alarm was not an aircraft or a lookout.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-2,6,Cemal leaves Istanbul hailed as the 'saviour of Egypt' and vows not to return until he has conquered it.,3,5,"This was the man who had promised to conquer Egypt. By afternoon, he was deciding how to get his army back across Sinai intact.",True,6/10,exact,0.667,6,"By afternoon, he was deciding how to get his army back across Sinai intact.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-2,7,"Mustafa Kemal warns his men at Arıburnu, 'I don't order you to attack, I order you to die.'",7,7,"And on the slopes above the wrong beach, that was not rhetoric. It was the shape of the day.",True,6/7,exact,0.833,5,"Mustafa Kemal told his officers at Arıburnu, ‘I don’t order you to attack, I order you to die.’ And on the slopes above the wrong beach, that was not rhetoric.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-2/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-3,1,"After the Balkan Wars, deported Christians' houses, fields, and workshops were reassigned to Muslim refugees.",2,3,"What had been done after the Balkans now returned on a larger, deadlier scale.",True,9/10,exact,1.0,5,"What had been done after the Balkans now returned on a larger, deadlier scale.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-3,2,There was no Armenian state waiting to receive Ottoman Armenians.,2,4,"And because there was nowhere to send them, 'relocation' became the road to the Syrian desert.",True,6/6,semantic,0.889,8,"And because there was nowhere to send them, “relocation” became the road to the Syrian desert.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-3,3,The Zeytun notables warned the authorities about revolt in hopes of proving loyalty.,2,3,Remember Zeytun: the warning meant to save the town became the reason to seal it.,True,7/9,exact,0.778,7,The warning meant to save the town became the reason to seal it.,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-3,4,Van would be used as proof that Armenians were acting with the empire's enemies.,3,3,"Within a week of the Russian entry into Van, Talat had his law.",True,6/6,exact,1.0,5,"Within a week of the Russian entry into Van, Talat had his law.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-3,5,"The deportation order existed on paper, but the killing orders traveled orally.",3,4,"On paper they were being moved; on the road, the unwritten order took over.",True,7/8,semantic,0.5,3,"An official deportation order on paper, and another set of unwritten instructions moving quietly beside it.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-3,6,The ridges above Anzac and Suvla were the gateway to the Dardanelles.,5,6,Those heights the planners had circled on maps were the very hills the British spent their first day not taking.,True,6/6,exact,1.0,10,Those heights the planners had circled on maps were the very hills the British spent their first day not taking.,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-3,7,"In quiet spells, soldiers sometimes tossed cigarettes, raisins, and tins of food across the trenches.",5,5,That same strange code of reciprocity would return when Eardley lay helpless and the man he had spared recognized him.,True,10/10,exact,1.0,9,That same strange code of reciprocity would return when Eardley lay helpless and the man he had spared recognized him.,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_script.json
